CAT_ID,PARENT_ID,CAT_NAME,LVL,URL
c28426,c28420,Miếng Dán Màn Hình,4,https://tiki.vn/mieng-dan-man-hinh/c28426
c28428,c28420,"Dây Đeo Thay Thế, Phụ Trợ - Phụ Kiện Khác",4,https://tiki.vn/day-deo-thay-the-phu-tro-phu-kien-khac/c28428
c28430,c28420,Adapter Sạc - Cáp Sạc Cho Thiết Bị Đeo,4,https://tiki.vn/adapter-sac-cap-sac-cho-thiet-bi-deo/c28430
c28420,c8039,Phụ Kiện Thiết Bị Đeo Thông Minh,3,https://tiki.vn/phu-kien-thiet-bi-deo-thong-minh/c28420
c8039,c1815,Thiết Bị Đeo Thông Minh và Phụ Kiện,2,https://tiki.vn/thiet-bi-deo-thong-minh-va-phu-kien/c8039
c8044,c28436,Máy Bộ Đàm,4,https://tiki.vn/may-bo-dam/c8044
c12864,c28436,Thiết Bị Nhà Thông Minh,4,https://tiki.vn/thiet-bi-nha-thong-minh/c12864
c28444,c28436,Thiết Bị Định Vị GPS,4,https://tiki.vn/thiet-bi-dinh-vi-gps/c28444
c28446,c28436,Kim Từ Điển và Các Loại Máy Thông Dịch,4,https://tiki.vn/kim-tu-dien-va-cac-loai-may-thong-dich/c28446
c10413,c28436,Đồ Chơi Công Nghệ - Thiết Bị Số và Phụ Kiện Số Khác,4,https://tiki.vn/do-choi-cong-nghe-thiet-bi-so-va-phu-kien-so-khac/c10413
c28436,c28432,Thiết Bị Số - Thiết Bị Thông Minh,3,https://tiki.vn/thiet-bi-so-thiet-bi-thong-minh/c28436
c20248,c20246,Máy Tính Nhúng - Kit Phát Triển,4,https://tiki.vn/may-tinh-nhung-kit-phat-trien/c20248
c20250,c20246,Các Module Tích Hợp,4,https://tiki.vn/cac-module-tich-hop/c20250
c20252,c20246,Cảm Biến,4,https://tiki.vn/cam-bien/c20252
c20254,c20246,Linh Kiện và Các Phần Cứng Khác,4,https://tiki.vn/linh-kien-va-cac-phan-cung-khac/c20254
c20256,c20246,Thiết Bị Robot,4,https://tiki.vn/thiet-bi-robot/c20256
c20258,c20246,Phụ Kiện và Dụng Cụ Khác,4,https://tiki.vn/phu-kien-va-dung-cu-khac/c20258
c28434,c20246,"Dây, Cáp Nối và Adapter Nguồn",4,https://tiki.vn/day-cap-noi-va-adapter-nguon/c28434
c20246,c28432,Mạch Điện Lập Trình và Linh Kiện Điện Tử,3,https://tiki.vn/mach-dien-lap-trinh-va-linh-kien-dien-tu/c20246
c28432,c1815,Thiết Bị Thông Minh và Linh Kiện Điện Tử,2,https://tiki.vn/thiet-bi-thong-minh-va-linh-kien-dien-tu/c28432
c1820,c28448,Thẻ Nhớ Điện Thoại,4,https://tiki.vn/the-nho-dien-thoai/c1820
c2173,c28448,USB OTG,4,https://tiki.vn/usb-otg/c2173
c28448,c8214,Thẻ Nhớ và Bộ Nhớ Mở Rộng,3,https://tiki.vn/the-nho-va-bo-nho-mo-rong/c28448
c28450,c10691,SIM số,4,https://tiki.vn/sim-so/c28450
c28452,c10691,SIM Data - SIM 3G / 4G,4,https://tiki.vn/sim-data-sim-3g-4g/c28452
c10691,c8214,SIM Điện Thoại,3,https://tiki.vn/sim-dien-thoai/c10691
c28454,c1821,Pin Sạc Dự Phòng Di Động,4,https://tiki.vn/pin-sac-du-phong-di-dong/c28454
c28456,c1821,Pin Sạc Dự Phòng Ốp Lưng,4,https://tiki.vn/pin-sac-du-phong-op-lung/c28456
c1821,c8214,Pin Sạc Dự Phòng,3,https://tiki.vn/pin-sac-du-phong/c1821
c5006,c1823,"Dây Cáp Sạc iPhone, iPad",4,https://tiki.vn/day-cap-sac-iphone-ipad/c5006
c5007,c1823,Dây Cáp Sạc Micro USB,4,https://tiki.vn/day-cap-sac-micro-usb/c5007
c12294,c1823,Dây Cáp Sạc USB Type-C,4,https://tiki.vn/day-cap-sac-usb-type-c/c12294
c28458,c1823,Dây Cáp Sạc Đa Năng,4,https://tiki.vn/day-cap-sac-da-nang/c28458
c3805,c1823,Các Loại Cáp Khác,4,https://tiki.vn/cac-loai-cap-khac/c3805
c1823,c8214,Dây Sạc - Dây Cáp,3,https://tiki.vn/day-sac-day-cap/c1823
c12908,c3803,Adapter Sạc - Củ Sạc Thường,4,https://tiki.vn/adapter-sac-cu-sac-thuong/c12908
c12918,c3803,Adapter Sạc - Củ Sạc Xe Hơi,4,https://tiki.vn/adapter-sac-cu-sac-xe-hoi/c12918
c12928,c3803,Đế Sạc Không Dây,4,https://tiki.vn/de-sac-khong-day/c12928
c28460,c3803,Bộ Adapter Sạc Kèm Cáp Sạc,4,https://tiki.vn/bo-adapter-sac-kem-cap-sac/c28460
c3803,c8214,Adapter - Củ Sạc,3,https://tiki.vn/adapter-cu-sac/c3803
c28462,c20234,Màn Hình Thay Thế,4,https://tiki.vn/man-hinh-thay-the/c28462
c28464,c20234,Pin Thay Thế,4,https://tiki.vn/pin-thay-the/c28464
c28466,c20234,Vỏ - Case Thay Thế,4,https://tiki.vn/vo-case-thay-the/c28466
c28468,c20234,Linh Kiện Thay Thế Khác,4,https://tiki.vn/linh-kien-thay-the-khac/c28468
c20234,c8214,Linh Kiện Thay Thế,3,https://tiki.vn/linh-kien-thay-the/c20234
c28470,c20242,Dụng Cụ Vệ Sinh,4,https://tiki.vn/dung-cu-ve-sinh/c28470
c28472,c20242,Dụng Cụ Sửa Chữa,4,https://tiki.vn/dung-cu-sua-chua/c28472
c20242,c8214,Dụng Cụ Sửa Chữa và Vệ Sinh,3,https://tiki.vn/dung-cu-sua-chua-va-ve-sinh/c20242
c28478,c20220,Móc Dán Đỡ Điện Thoại,4,https://tiki.vn/moc-dan-do-dien-thoai/c28478
c28480,c20220,Giá Đỡ - Chân Đế Thường,4,https://tiki.vn/gia-do-chan-de-thuong/c28480
c28482,c20220,"Giá Đỡ - Chân Đế Gắn Ô Tô, Xe Máy",4,https://tiki.vn/gia-do-chan-de-gan-o-to-xe-may/c28482
c20220,c8214,Giá Đỡ - Chân Đế - Móc Dán,3,https://tiki.vn/gia-do-chan-de-moc-dan/c20220
c20236,c8214,Túi Bảo Vệ - Túi Chống Nước,3,https://tiki.vn/tui-bao-ve-tui-chong-nuoc/c20236
c20244,c8214,Hộp Đựng - Túi Đựng Phụ Kiện,3,https://tiki.vn/hop-dung-tui-dung-phu-kien/c20244
c20240,c8214,Vòng Đeo - Đai Đeo,3,https://tiki.vn/vong-deo-dai-deo/c20240
c20222,c8214,Dây Đeo và Phụ Kiện Trang Trí,3,https://tiki.vn/day-deo-va-phu-kien-trang-tri/c20222
c28484,c1824,Miếng Dán Màn Hình Điện Thoại,4,https://tiki.vn/mieng-dan-man-hinh-dien-thoai/c28484
c28486,c1824,Miếng Dán Thiết Bị Di Động Khác,4,https://tiki.vn/mieng-dan-thiet-bi-di-dong-khac/c28486
c1824,c8214,Miếng Dán Màn Hình,3,https://tiki.vn/mieng-dan-man-hinh/c1824
c28574,c1822,Bao Da - Ốp Lưng Điện Thoại iPhone,4,https://tiki.vn/bao-da-op-lung-dien-thoai-iphone/c28574
c28576,c1822,Bao Da - Ốp Lưng Điện Thoại Samsung,4,https://tiki.vn/bao-da-op-lung-dien-thoai-samsung/c28576
c28578,c1822,Bao Da - Ốp Lưng Điện Thoại Xiaomi,4,https://tiki.vn/bao-da-op-lung-dien-thoai-xiaomi/c28578
c28580,c1822,Bao Da - Ốp Lưng Điện Thoại Oppo,4,https://tiki.vn/bao-da-op-lung-dien-thoai-oppo/c28580
c28582,c1822,Bao Da - Ốp Lưng Điện Thoại Asus,4,https://tiki.vn/bao-da-op-lung-dien-thoai-asus/c28582
c28584,c1822,Bao Da - Ốp Lưng Điện Thoại Huawei,4,https://tiki.vn/bao-da-op-lung-dien-thoai-huawei/c28584
c28586,c1822,Bao Da - Ốp Lưng Điện Thoại Nokia,4,https://tiki.vn/bao-da-op-lung-dien-thoai-nokia/c28586
c28588,c1822,Bao Da - Ốp Lưng Điện Thoại Vivo,4,https://tiki.vn/bao-da-op-lung-dien-thoai-vivo/c28588
c28590,c1822,Bao Da - Ốp Lưng Điện Thoại Honor,4,https://tiki.vn/bao-da-op-lung-dien-thoai-honor/c28590
c28592,c1822,Bao Da - Ốp Lưng Điện Thoại Sony,4,https://tiki.vn/bao-da-op-lung-dien-thoai-sony/c28592
c28594,c1822,Bao Da - Ốp Lưng Điện Thoại Khác,4,https://tiki.vn/bao-da-op-lung-dien-thoai-khac/c28594
c28596,c1822,Bao Da - Ốp Lưng iPad,4,https://tiki.vn/bao-da-op-lung-ipad/c28596
c28598,c1822,Bao Da - Ốp Lưng Máy Tính Bảng Khác,4,https://tiki.vn/bao-da-op-lung-may-tinh-bang-khac/c28598
c1822,c8214,Bao Da - Ốp Lưng,3,https://tiki.vn/bao-da-op-lung/c1822
c28616,c20238,Bút Cảm Ứng,4,https://tiki.vn/but-cam-ung/c28616
c28618,c20238,Bàn Phím Rời - Ốp Tích Hợp Bàn Phím,4,https://tiki.vn/ban-phim-roi-op-tich-hop-ban-phim/c28618
c20238,c8214,Bàn Phím Rời - Bút Cảm Ứng,3,https://tiki.vn/ban-phim-roi-but-cam-ung/c20238
c2659,c28620,Gậy Tự Sướng - Selfie,4,https://tiki.vn/gay-tu-suong-selfie/c2659
c20212,c28620,Lens Cho Điện Thoại,4,https://tiki.vn/lens-cho-dien-thoai/c20212
c28622,c28620,Đèn Flash Selfie - Flash Mini,4,https://tiki.vn/den-flash-selfie-flash-mini/c28622
c28620,c8214,Phụ Kiện Chụp Hình,3,https://tiki.vn/phu-kien-chup-hinh/c28620
c28626,c28624,Nút Bấm Chơi Game Điện Thoại,4,https://tiki.vn/nut-bam-choi-game-dien-thoai/c28626
c28628,c28624,Tay Cầm Chơi Game Điện Thoại,4,https://tiki.vn/tay-cam-choi-game-dien-thoai/c28628
c28630,c28624,Phụ Kiện Chơi Game Điện Thoại Khác,4,https://tiki.vn/phu-kien-choi-game-dien-thoai-khac/c28630
c28624,c8214,Phụ Kiện Chơi Game,3,https://tiki.vn/phu-kien-choi-game/c28624
c1819,c8214,Phụ Kiện Di Động Khác,3,https://tiki.vn/phu-kien-di-dong-khac/c1819
c8214,c1815,Phụ Kiện Điện Thoại và Máy Tính Bảng,2,https://tiki.vn/phu-kien-dien-thoai-va-may-tinh-bang/c8214
c28674,c28672,Dụng Cụ Vệ Sinh,4,https://tiki.vn/dung-cu-ve-sinh/c28674
c28676,c28672,Dụng Cụ Sửa Chữa,4,https://tiki.vn/dung-cu-sua-chua/c28676
c28672,c28670,Dụng Cụ Vệ Sinh và Sửa Chữa,3,https://tiki.vn/dung-cu-ve-sinh-va-sua-chua/c28672
c28678,c7795,Dây Chống Trộm Laptop,4,https://tiki.vn/day-chong-trom-laptop/c28678
c28680,c7795,Skin và Decal Dán Laptop,4,https://tiki.vn/skin-va-decal-dan-laptop/c28680
c1832,c7795,Đế Tản Nhiệt Laptop,4,https://tiki.vn/de-tan-nhiet-laptop/c1832
c28682,c7795,Giá Đỡ Laptop,4,https://tiki.vn/gia-do-laptop/c28682
c28684,c7795,Case - Vỏ Ốp Lưng Laptop,4,https://tiki.vn/case-vo-op-lung-laptop/c28684
c28686,c7795,Miếng Phủ Bàn Phím Laptop,4,https://tiki.vn/mieng-phu-ban-phim-laptop/c28686
c7795,c28670,Phụ Kiện Laptop,3,https://tiki.vn/phu-kien-laptop/c7795
c4880,c28670,Webcam Máy Tính,3,https://tiki.vn/webcam-may-tinh/c4880
c28688,c28670,Bút Trình Chiếu,3,https://tiki.vn/but-trinh-chieu/c28688
c1831,c28670,Bàn Di Chuột - Miếng Lót Chuột,3,https://tiki.vn/ban-di-chuot-mieng-lot-chuot/c1831
c1836,c28690,Bộ Phím Chuột Văn Phòng,4,https://tiki.vn/bo-phim-chuot-van-phong/c1836
c1837,c1829,Chuột Văn Phòng Có Dây,5,https://tiki.vn/chuot-van-phong-co-day/c1837
c1838,c1829,Chuột Văn Phòng Không Dây,5,https://tiki.vn/chuot-van-phong-khong-day/c1838
c1829,c28690,Chuột Văn Phòng,4,https://tiki.vn/chuot-van-phong/c1829
c5263,c1830,Bàn Phím Văn Phòng Có Dây,5,https://tiki.vn/ban-phim-van-phong-co-day/c5263
c5264,c1830,Bàn Phím Văn Phòng Không Dây,5,https://tiki.vn/ban-phim-van-phong-khong-day/c5264
c1830,c28690,Bàn Phím Văn Phòng,4,https://tiki.vn/ban-phim-van-phong/c1830
c28694,c28690,Phụ Kiện Phím Chuột Văn Phòng Khác,4,https://tiki.vn/phu-kien-phim-chuot-van-phong-khac/c28694
c28690,c28670,Phụ Kiện Phím Chuột Văn Phòng,3,https://tiki.vn/phu-kien-phim-chuot-van-phong/c28690
c28696,c28692,Bộ Phím Chuột Chơi Game,4,https://tiki.vn/bo-phim-chuot-choi-game/c28696
c5267,c28692,Bàn Phím Chơi Game,4,https://tiki.vn/ban-phim-choi-game/c5267
c3428,c28692,Chuột Chơi Game,4,https://tiki.vn/chuot-choi-game/c3428
c28698,c28692,Phụ Kiện Phím Chuột Chơi Game Khác,4,https://tiki.vn/phu-kien-phim-chuot-choi-game-khac/c28698
c28692,c28670,Phụ Kiện Phím Chuột Chơi Game,3,https://tiki.vn/phu-kien-phim-chuot-choi-game/c28692
c28704,c28702,Tai Nghe Văn Phòng - Headset,4,https://tiki.vn/tai-nghe-van-phong-headset/c28704
c2971,c28702,Tai Nghe Chơi Game,4,https://tiki.vn/tai-nghe-choi-game/c2971
c28702,c28670,Tai Nghe Máy Tính,3,https://tiki.vn/tai-nghe-may-tinh/c28702
c12876,c28706,Bảng Vẽ Đồ Họa Cảm Ứng,4,https://tiki.vn/bang-ve-do-hoa-cam-ung/c12876
c28708,c28706,Bút Vẽ Đồ Họa Cảm Ứng,4,https://tiki.vn/but-ve-do-hoa-cam-ung/c28708
c28712,c28706,Thiết Bị Cân Bằng Màu,4,https://tiki.vn/thiet-bi-can-bang-mau/c28712
c28714,c28706,Thiết Bị Đồ Họa và Công Cụ Khác,4,https://tiki.vn/thiet-bi-do-hoa-va-cong-cu-khac/c28714
c28706,c28670,Công Cụ Đồ Họa - Thiết Bị Cảm Ứng,3,https://tiki.vn/cong-cu-do-hoa-thiet-bi-cam-ung/c28706
c28716,c12296,Dây Nguồn,4,https://tiki.vn/day-nguon/c28716
c28718,c12296,Dây Cáp SATA,4,https://tiki.vn/day-cap-sata/c28718
c28720,c12296,Dây Cáp Thunderbolt,4,https://tiki.vn/day-cap-thunderbolt/c28720
c28722,c12296,Dây Cáp USB,4,https://tiki.vn/day-cap-usb/c28722
c28724,c12296,Dây Cáp VGA-DVI,4,https://tiki.vn/day-cap-vga-dvi/c28724
c3804,c12296,Cáp HDMI - Displayport,4,https://tiki.vn/cap-hdmi-displayport/c3804
c28726,c12296,Dây Cáp Tín Hiệu Khác,4,https://tiki.vn/day-cap-tin-hieu-khac/c28726
c28732,c12296,Đầu Đọc Thẻ Nhớ,4,https://tiki.vn/dau-doc-the-nho/c28732
c8519,c12296,Hub USB,4,https://tiki.vn/hub-usb/c8519
c28734,c12296,Hub Chuyển Đổi USB-A,4,https://tiki.vn/hub-chuyen-doi-usb-a/c28734
c4593,c12296,Hub Chuyển Đổi USB Type-C,4,https://tiki.vn/hub-chuyen-doi-usb-type-c/c4593
c28736,c12296,Bộ Chuyển Đổi Khác,4,https://tiki.vn/bo-chuyen-doi-khac/c28736
c28738,c12296,Bộ Chuyển Đổi Tín Hiệu HDMI/VGA/DVI/DP,4,https://tiki.vn/bo-chuyen-doi-tin-hieu-hdmivgadvidp/c28738
c28740,c12296,Cáp Song Song - Cáp Máy In - Cáp Serial,4,https://tiki.vn/cap-song-song-cap-may-in-cap-serial/c28740
c12296,c28670,Các Loại Cáp Chuyển Đổi,3,https://tiki.vn/cac-loai-cap-chuyen-doi/c12296
c28670,c1815,Phụ kiện máy tính và Laptop,2,https://tiki.vn/phu-kien-may-tinh-va-laptop/c28670
c1815,,Thiết Bị Số - Phụ Kiện Số,1,https://tiki.vn/thiet-bi-kts-phu-kien-so/c1815
c24382,c11314,Buffet BBQ,4,https://tiki.vn/buffet-bbq/c24382
c24384,c11314,Buffet Hải Sản,4,https://tiki.vn/buffet-hai-san/c24384
c24386,c11314,Buffet Chay,4,https://tiki.vn/buffet-chay/c24386
c24388,c11314,Buffet Gọi Món,4,https://tiki.vn/buffet-goi-mon/c24388
c11314,c11313,Buffet,3,https://tiki.vn/buffet/c11314
c11316,c11313,Nhà hàng - Quán ăn,3,https://tiki.vn/nha-hang-quan-an/c11316
c11317,c11313,Cafe - Kem - Bánh,3,https://tiki.vn/cafe-kem-banh/c11317
c11318,c11313,Bar - Beer club,3,https://tiki.vn/bar-beer-club/c11318
c24390,c11313,Nhà hàng,3,https://tiki.vn/nha-hang/c24390
c24392,c11313,Quán ăn,3,https://tiki.vn/quan-an/c24392
c24394,c11313,Voucher ẩm thực khác,3,https://tiki.vn/voucher-am-thuc-khac/c24394
c11313,c11312,Nhà hàng - Ăn uống,2,https://tiki.vn/nha-hang-an-uong/c11313
c13342,c11320,Khách sạn - Resort miền Bắc,4,https://tiki.vn/khach-san-resort-mien-bac/c13342
c13344,c11320,Khách sạn - Resort miền Trung,4,https://tiki.vn/khach-san-resort-mien-trung/c13344
c13346,c11320,Khách sạn - Resort miền Nam,4,https://tiki.vn/khach-san-resort-mien-nam/c13346
c11320,c11319,Khách sạn - Resort,3,https://tiki.vn/khach-san-resort/c11320
c13350,c13348,Tour miền Bắc,5,https://tiki.vn/tour-mien-bac/c13350
c13352,c13348,Tour miền Trung,5,https://tiki.vn/tour-mien-trung/c13352
c13354,c13348,Tour miền Nam,5,https://tiki.vn/tour-mien-nam/c13354
c13348,c11321,Tour trong nước,4,https://tiki.vn/tour-trong-nuoc/c13348
c13356,c11321,Tour nước ngoài,4,https://tiki.vn/tour-nuoc-ngoai/c13356
c11321,c11319,Tour du lịch,3,https://tiki.vn/tour-du-lich/c11321
c24378,c11319,Sim 3G/4G - Bộ phát Wifi,3,https://tiki.vn/sim-3g4g-bo-phat-wifi/c24378
c24380,c11319,Vé tham quan - du lịch,3,https://tiki.vn/ve-tham-quan-du-lich/c24380
c11319,c11312,Du lịch - Khách sạn,2,https://tiki.vn/du-lich-khach-san/c11319
c11323,c11322,Spa - Thẩm mỹ viện,3,https://tiki.vn/spa-tham-my-vien/c11323
c11325,c11322,Salon làm đẹp,3,https://tiki.vn/salon-lam-dep/c11325
c13362,c13360,Yoga,4,https://tiki.vn/yoga/c13362
c13366,c13360,GYM,4,https://tiki.vn/gym/c13366
c13360,c11322,Phòng tập,3,https://tiki.vn/phong-tap/c13360
c24396,c11322,Chăm sóc da mặt,3,https://tiki.vn/cham-soc-da-mat/c24396
c24398,c11322,Massage Body - Foot,3,https://tiki.vn/massage-body-foot/c24398
c24400,c11322,Phẫu thuật thẩm mỹ,3,https://tiki.vn/phau-thuat-tham-my/c24400
c11322,c11312,Spa & Làm đẹp,2,https://tiki.vn/spa-lam-dep/c11322
c11328,c11327,Ca nhạc - Phim - Kịch,3,https://tiki.vn/ca-nhac-phim-kich/c11328
c11329,c11327,Vui chơi - Giải trí,3,https://tiki.vn/vui-choi-giai-tri/c11329
c11330,c11327,Studio - Chụp ảnh,3,https://tiki.vn/studio-chup-anh/c11330
c11331,c11327,Hội thảo,3,https://tiki.vn/hoi-thao/c11331
c11327,c11312,Sự kiện - Giải trí,2,https://tiki.vn/su-kien-giai-tri/c11327
c11333,c11312,Sự kiện - Thể thao,2,https://tiki.vn/su-kien-the-thao/c11333
c13368,c11326,Nha khoa,3,https://tiki.vn/nha-khoa/c13368
c13370,c11326,Khám sức khỏe tổng quát,3,https://tiki.vn/kham-suc-khoe-tong-quat/c13370
c11326,c11312,Nha khoa - Sức khỏe,2,https://tiki.vn/nha-khoa-suc-khoe/c11326
c12744,c11332,Khóa học online,3,https://tiki.vn/khoa-hoc-online/c12744
c13384,c11332,Khóa học ngoại ngữ,3,https://tiki.vn/khoa-hoc-ngoai-ngu/c13384
c13374,c11332,Khóa học kinh doanh - marketing,3,https://tiki.vn/khoa-hoc-kinh-doanh-marketing/c13374
c13388,c11332,Khóa học nghệ thuật và chủ đề khác,3,https://tiki.vn/khoa-hoc-nghe-thuat-va-chu-de-khac/c13388
c13386,c11332,Khóa học nuôi dạy con và kỹ năng cho bé,3,https://tiki.vn/khoa-hoc-nuoi-day-con-va-ky-nang-cho-be/c13386
c13382,c11332,Khóa học IT và lập trình,3,https://tiki.vn/khoa-hoc-it-va-lap-trinh/c13382
c13376,c11332,Khóa học vi tính văn phòng,3,https://tiki.vn/khoa-hoc-vi-tinh-van-phong/c13376
c13378,c11332,Khóa học Kế toán - Tài chính - Đầu tư,3,https://tiki.vn/khoa-hoc-ke-toan-tai-chinh-dau-tu/c13378
c13380,c11332,Khóa học thiết kế đồ họa và video,3,https://tiki.vn/khoa-hoc-thiet-ke-do-hoa-va-video/c13380
c12746,c11332,Khóa học KYNA,3,https://tiki.vn/khoa-hoc-kyna/c12746
c11332,c11312,Khóa học,2,https://tiki.vn/khoa-hoc/c11332
c11334,c11312,Dịch vụ khác,2,https://tiki.vn/dich-vu-khac/c11334
c46516,c11312,TicketBox,2,https://tiki.vn/ticketbox%20ticket-box/c46516
c11312,,Voucher - Dịch vụ,1,https://tiki.vn/voucher-dich-vu/c11312
c11878,c8597,Xe tay ga,3,https://tiki.vn/xe-tay-ga/c11878
c11882,c8597,Xe số,3,https://tiki.vn/xe-so/c11882
c11884,c8597,Xe côn tay,3,https://tiki.vn/xe-con-tay/c11884
c37592,c11888,Xe mô tô dưới 175cc,4,https://tiki.vn/xe-mo-to-duoi-175cc/c37592
c37594,c11888,Xe mô tô trên 175cc,4,https://tiki.vn/xe-mo-to-tren-175cc/c37594
c11888,c8597,Xe mô tô,3,https://tiki.vn/xe-mo-to/c11888
c13100,c8597,Xe 50cc,3,https://tiki.vn/xe-50cc/c13100
c37596,c8597,Phiếu mua xe mô tô,3,https://tiki.vn/phieu-mua-xe-mo-to/c37596
c37598,c8597,Phiếu mua xe máy,3,https://tiki.vn/phieu-mua-xe-may/c37598
c8597,c8594,Xe máy,2,https://tiki.vn/xe-may/c8597
c6072,c6070,Xe máy điện,3,https://tiki.vn/xe-may-dien/c6072
c6071,c6070,Xe đạp điện,3,https://tiki.vn/xe-dap-dien/c6071
c11890,c6070,Xe thăng bằng,3,https://tiki.vn/xe-thang-bang/c11890
c6073,c6070,Phụ kiện xe điện,3,https://tiki.vn/phu-kien-xe-dien/c6073
c6070,c8594,Xe điện,2,https://tiki.vn/xe-dien/c6070
c24370,c11892,Xe đạp leo núi,4,https://tiki.vn/xe-dap-leo-nui/c24370
c24372,c11892,Xe đạp địa hình,4,https://tiki.vn/xe-dap-dia-hinh/c24372
c24374,c11892,Xe đạp cuộc,4,https://tiki.vn/xe-dap-cuoc/c24374
c24376,c11892,Xe đạp thể thao khác,4,https://tiki.vn/xe-dap-the-thao-khac/c24376
c11892,c8431,Xe đạp thể thao,3,https://tiki.vn/xe-dap-the-thao/c11892
c11894,c8431,Xe đạp thông dụng,3,https://tiki.vn/xe-dap-thong-dung/c11894
c11898,c8431,Xe đạp đua,3,https://tiki.vn/xe-dap-dua/c11898
c11896,c8431,Xe đạp thời trang,3,https://tiki.vn/xe-dap-thoi-trang/c11896
c11900,c8431,Xe đạp gấp,3,https://tiki.vn/xe-dap-gap/c11900
c11902,c8431,Xe đạp trẻ em,3,https://tiki.vn/xe-dap-tre-em/c11902
c8431,c8594,Xe đạp,2,https://tiki.vn/xe-dap/c8431
c8435,c8594,Xe Scooter,2,https://tiki.vn/xe-scooter/c8435
c37602,c37600,Sedan 4 chỗ ngồi,4,https://tiki.vn/sedan-4-cho-ngoi/c37602
c37600,c8595,Sedan,3,https://tiki.vn/sedan/c37600
c37606,c8595,SUV,3,https://tiki.vn/suv/c37606
c37608,c8595,MPV,3,https://tiki.vn/mpv/c37608
c37612,c8595,Bán tải,3,https://tiki.vn/ban-tai/c37612
c37630,c8595,Phiếu mua xe ô tô từ 200 triệu trở lên,3,https://tiki.vn/phieu-mua-xe-o-to-tu-200-trieu-tro-len/c37630
c37632,c8595,Phiếu mua xe ô tô dưới 200 triệu,3,https://tiki.vn/phieu-mua-xe-o-to-duoi-200-trieu/c37632
c8595,c8594,Ô tô,2,https://tiki.vn/o-to/c8595
c11908,c11906,Mũ bảo hiểm xe máy,4,https://tiki.vn/mu-bao-hiem-xe-may/c11908
c11910,c11906,Mũ bảo hiểm xe đạp,4,https://tiki.vn/mu-bao-hiem-xe-dap/c11910
c11912,c11906,Mũ bảo hiểm trẻ em,4,https://tiki.vn/mu-bao-hiem-tre-em/c11912
c11906,c24832,Mũ bảo hiểm,3,https://tiki.vn/mu-bao-hiem/c11906
c6064,c6061,Decal trang trí,4,https://tiki.vn/decal-trang-tri/c6064
c6068,c6061,Khóa chống trộm xe máy,4,https://tiki.vn/khoa-chong-trom-xe-may/c6068
c23114,c6061,"Vỏ nhựa, dàn áo xe máy",4,https://tiki.vn/vo-nhua-dan-ao-xe-may/c23114
c45468,c6061,Ốc vít trang trí,4,https://tiki.vn/oc-vit-trang-tri/c45468
c45470,c6061,Baga,4,https://tiki.vn/baga/c45470
c45472,c6061,Bạt trùm xe,4,https://tiki.vn/bat-trum-xe/c45472
c45474,c6061,Yên xe,4,https://tiki.vn/yen-xe/c45474
c6069,c6061,Phụ kiện khác,4,https://tiki.vn/phu-kien-khac/c6069
c6061,c24832,Phụ kiện xe máy,3,https://tiki.vn/phu-kien-xe-may/c6061
c45478,c45476,Phuộc - Giảm xóc,4,https://tiki.vn/phuoc-giam-xoc/c45478
c45480,c45476,Gương,4,https://tiki.vn/guong/c45480
c45484,c45476,Đèn xe máy,4,https://tiki.vn/den-xe-may/c45484
c45486,c45476,Còi,4,https://tiki.vn/coi/c45486
c45488,c45476,Pô,4,https://tiki.vn/po/c45488
c45490,c45476,Lọc gió và nhiên liệu,4,https://tiki.vn/loc-gio-va-nhien-lieu/c45490
c45492,c45476,Ắc quy,4,https://tiki.vn/ac-quy/c45492
c50390,c45476,"Vỏ, lốp xe máy",4,https://tiki.vn/vo-lop-xe-may/c50390
c45494,c45476,Phụ tùng thay thế khác,4,https://tiki.vn/phu-tung-thay-the-khac/c45494
c52174,c45476,Mâm xe máy,4,https://tiki.vn/mam-xe-may/c52174
c45476,c24832,Phụ tùng xe máy,3,https://tiki.vn/phu-tung-xe-may/c45476
c6063,c45498,"Dầu nhớt xe máy, mô tô",4,https://tiki.vn/dau-nhot-xe-may-mo-to/c6063
c45510,c45498,"Phụ gia xe máy, mô tô",4,https://tiki.vn/phu-gia-xe-may-mo-to/c45510
